,Chla,PC,APC,B-car,Zea,Ech,Myx,HEch,P698,P702,P680,P686,Pheo
396,0.016879510063153202,0.000181564,0.000218907,0.02353610712742975,0.021008739919115147,0.014438829,0.006965336,0.008071255999999999,0.0118491764106754,0.010891017619727217,0.016879510063153202,0.014723652783519864,0.023440426965903587
397,0.01711904976089024,0.000181041,0.000218907,0.024542593017730773,0.021907146787638877,0.014920051,0.007144698,0.008432304000000002,0.012088716108412445,0.011130557317464262,0.01711904976089024,0.014963192481256882,0.02365550227169566
398,0.01735858945862728,0.000180518,0.000216287,0.025614608660577437,0.02286404665675704,0.015401274,0.007324059,0.008793351999999997,0.01232825580614949,0.011370097015201308,0.01735858945862728,0.015202732178993927,0.023870577577487735
399,0.017598129156364318,0.000179995,0.000213666,0.026649795103786296,0.023788072139621325,0.015882497,0.00750342,0.009154400000000007,0.012567795503886536,0.011609636712938354,0.017598129156364318,0.01544227187673096,0.02408565288327981
400,0.017837668854101357,0.000179472,0.000211046,0.02761762028130489,0.024651969781298997,0.016363719,0.007682781,0.009515448000000003,0.012807335201623526,0.0118491764106754,0.017837668854101357,0.015681811574468005,0.024300728189071884
401,0.018077208551838395,0.000178949,0.000208426,0.02845947213916948,0.025403421439661348,0.016844942,0.007862143,0.009876495999999998,0.013046874899360572,0.012088716108412445,0.018077208551838395,0.01592135127220505,0.024515803494863958
402,0.018316748249575434,0.000178426,0.000205805,0.02919475505455292,0.02605974780037274,0.017326164,0.008041504,0.010237544000000001,0.013286414597097618,0.01232825580614949,0.018316748249575434,0.016160890969942082,0.024730878800656032
403,0.018556287947312504,0.000177699,0.000203185,0.029829439633166425,0.02662627833027607,0.017772315,0.008292715,0.010598592,0.013525954294834663,0.012567795503886536,0.018556287947312504,0.01640043066767912,0.024945954106448107
404,0.01873645875513897,0.000176972,0.000201634,0.030388098594429418,0.027124947067510823,0.018218466,0.008543925,0.01095964,0.013765493992571681,0.012807335201623526,0.01873645875513897,0.016639970365416163,0.02516102941224018
405,0.018986871478817596,0.000175874,0.000200082,0.03091332932323601,0.027593777181143555,0.018843364,0.008911022,0.011320688,0.014005033690308727,0.013046874899360572,0.018986871478817596,0.016879510063153202,0.025376104718032255
406,0.019216806526494556,0.000174776,0.000198531,0.03144062809149405,0.028064453262877237,0.019468262,0.00927812,0.011681736,0.014244573388045773,0.013286414597097618,0.019216806526494556,0.01711904976089024,0.02559118002382433
407,0.019467219250173255,0.000173872,0.00019698,0.03195777221045723,0.028526065127455112,0.020029995,0.009645217,0.012042784,0.014484113085782818,0.013525954294834663,0.019467219250173255,0.01735858945862728,0.025806255329616404
408,0.019753321637740687,0.000172967,0.000195394,0.03245608743917131,0.02897086999603882,0.020591727,0.010012314,0.012403831,0.014723652783519864,0.013765493992571681,0.019753321637740687,0.017598129156364318,0.0260214810882753
409,0.020003734361419417,0.000172249,0.000193809,0.0329333669940447,0.02939689805508688,0.021145128,0.010312178,0.012764879,0.014963192481256882,0.014005033690308727,0.020003734361419417,0.017837668854101357,0.026253192897866807
410,0.020310314424988627,0.00017153,0.0001926,0.033417064093496984,0.02982865452641006,0.021698529,0.010612043,0.013107443,0.015202732178993927,0.014244573388045773,0.020310314424988627,0.018077208551838395,0.02648490470745832
411,0.0205402494726655,0.000170567,0.000191391,0.03390794288137584,0.030266821498140847,0.022219135,0.010905548,0.013450007,0.01544227187673096,0.014484113085782818,0.0205402494726655,0.018316748249575434,0.026847329091314494
412,0.02086730721223653,0.000169604,0.000191391,0.034398821669254676,0.030704988469871623,0.02273974,0.011199052,0.013925248,0.015681811574468005,0.014723652783519864,0.02086730721223653,0.018556287947312504,0.027300068698647185
413,0.021194364951807508,0.000168743,0.000191391,0.03490042694145166,0.031152730088678325,0.02334608,0.011492557,0.014400489,0.01592135127220505,0.014963192481256882,0.021194364951807508,0.01873645875513897,0.027681133736958616
414,0.021444777675486245,0.000167882,0.000191391,0.035430801911280355,0.03162615204161266,0.023952421,0.011786062,0.014832825,0.016160890969942082,0.015202732178993927,0.021444777675486245,0.018986871478817596,0.028058261367413267
415,0.021807525078945945,0.000166767,0.000191391,0.03598522329315359,0.03212103824153978,0.024516048,0.012154933,0.015265161,0.01640043066767912,0.01544227187673096,0.021807525078945945,0.019216806526494556,0.02840981431031105
416,0.022149794806403958,0.000165652,0.000191391,0.03655994628652409,0.032634046014145664,0.025079674,0.012523804,0.015631299,0.016639970365416163,0.015681811574468005,0.022149794806403958,0.019467219250173255,0.028760859024738863
417,0.022415419517969756,0.000164381,0.000191391,0.03715342862282081,0.03316379870359173,0.025637087,0.012908423,0.015997436,0.016879510063153202,0.01592135127220505,0.022415419517969756,0.019753321637740687,0.028891540897785974
418,0.022681044229535433,0.000163109,0.000191391,0.03775420894879056,0.03370006570596741,0.0261945,0.013293042,0.016435207,0.01711904976089024,0.016160890969942082,0.022681044229535433,0.020003734361419417,0.02902222277083307
419,0.02289050160121054,0.000161209,0.000191391,0.03832744415102311,0.03421174545024211,0.026831742,0.013677661,0.016872977,0.01735858945862728,0.01640043066767912,0.02289050160121054,0.020310314424988627,0.028939235530395683
420,0.023064269308996962,0.00015931,0.000191391,0.038848071003227846,0.034676466063283916,0.027468984,0.01406228,0.017351097,0.017598129156364318,0.016639970365416163,0.023064269308996962,0.0205402494726655,0.028702479148029265
421,0.023217559340781593,0.00015717,0.000191391,0.03933145472227527,0.035107942805789334,0.028198175,0.014459879,0.017829217,0.017837668854101357,0.016879510063153202,0.023217559340781593,0.02086730721223653,0.028262551549254358
422,0.023370849372566196,0.000155029,0.000188516,0.039758481390677,0.03548911426147679,0.028927366,0.014857477,0.018261942,0.018077208551838395,0.01711904976089024,0.023370849372566196,0.021194364951807508,0.0276576051356517
423,0.023580306744241303,0.000152055,0.000185642,0.040129963004730235,0.03582070523241021,0.029564384,0.015347228,0.018694667,0.018316748249575434,0.01735858945862728,0.023580306744241303,0.021444777675486245,0.02609398141124872
424,0.023733596776025986,0.00014908,0.000182664,0.040457799271843384,0.036113337605068255,0.030201402,0.01583698,0.019099769,0.018556287947312504,0.017598129156364318,0.023733596776025986,0.021807525078945945,0.02526358104260531
425,0.02386640913180884,0.000146159,0.000179687,0.040770985204665613,0.03639289283369481,0.0308263,0.016337307,0.01950487,0.01873645875513897,0.017837668854101357,0.02386640913180884,0.022149794806403958,0.024052724253113174
426,0.024019699163593443,0.000143239,0.000170493,0.04105659546647177,0.03664783353718621,0.031451198,0.016837634,0.01986682,0.018986871478817596,0.018077208551838395,0.024019699163593443,0.022415419517969756,0.02296546613355374
427,0.024172989195378042,0.000140318,0.000161298,0.041335286243321286,0.036896597787662626,0.032076096,0.017366323,0.020228769,0.019216806526494556,0.018316748249575434,0.024172989195378042,0.022681044229535433,0.021433530959436134
428,0.024270111887272145,0.000137398,0.000147004,0.041617776384516136,0.03714875341705132,0.032700994,0.017895012,0.020635595,0.019467219250173255,0.018556287947312504,0.024270111887272145,0.02289050160121054,0.019802967592409806
429,0.024423401919056748,0.000134997,0.00013271,0.04191300683753985,0.03741228127109262,0.033325892,0.018395589,0.02104242,0.019753321637740687,0.01873645875513897,0.024423401919056748,0.023064269308996962,0.018354949508598433
430,0.02457669195084135,0.000132596,0.000124491,0.042217045816033874,0.03768367176867453,0.03395079,0.018896166,0.021702604,0.020003734361419417,0.018986871478817596,0.02457669195084135,0.023217559340781593,0.01722955108512
431,0.024750459658627724,0.000131163,0.000116272,0.04253334826299891,0.037966008852207085,0.034575689,0.019357882,0.022362789,0.020310314424988627,0.019216806526494556,0.024750459658627724,0.023370849372566196,0.015482014073432174
432,0.024903749690412327,0.00012973,0.000112341,0.04286511218347657,0.03826214711679452,0.035200587,0.019819598,0.023049353,0.0205402494726655,0.019467219250173255,0.024903749690412327,0.023580306744241303,0.013585611733915792
433,0.025097995074200453,0.000127514,0.00010841,0.04320752526808816,0.03856779101111225,0.035726874,0.020284465,0.023735918,0.02086730721223653,0.019753321637740687,0.025097995074200453,0.023733596776025986,0.011520865413566818
434,0.02532793012187741,0.000125298,0.000107662,0.043537198040870896,0.038862062680777375,0.036253161,0.020749332,0.024386502,0.021194364951807508,0.020003734361419417,0.02532793012187741,0.02386640913180884,0.010623651222158708
435,0.025501697829663782,0.000123517,0.000106915,0.04385413050182478,0.039144962125789905,0.036966901,0.021219748,0.025037086,0.021444777675486245,0.020310314424988627,0.025501697829663782,0.024019699163593443,0.009202183792282657
436,0.02578780021723122,0.000121735,0.000105206,0.04415242782780371,0.039411227524146934,0.037680642,0.021690165,0.025645297,0.021807525078945945,0.0205402494726655,0.02578780021723122,0.024172989195378042,0.007947111785007932
437,0.025997257588906395,0.000120232,0.000103498,0.044432740680533024,0.03966143966785834,0.038201247,0.022183889,0.026253508,0.022149794806403958,0.02086730721223653,0.025997257588906395,0.024270111887272145,0.006878451401230461
438,0.026145281932576314,0.000118729,0.000101171,0.044697664964798246,0.039897915706833334,0.038721852,0.022677612,0.026888897,0.022415419517969756,0.021194364951807508,0.026145281932576314,0.024423401919056748,0.005893426845775031
439,0.0262523509242426,0.000117282,9.8844e-05,0.04496825310185585,0.04013944739964314,0.03915286,0.023210495,0.027524287,0.022681044229535433,0.021444777675486245,0.0262523509242426,0.02457669195084135,0.005062465426472704
440,0.026303252576018395,0.000115835,9.6517e-05,0.0452426781492942,0.040384403985611605,0.039583867,0.023743377,0.028154752,0.02289050160121054,0.021807525078945945,0.026303252576018395,0.024750459658627724,0.00457952746222253
441,0.02612421918011733,0.000113685,9.41899e-05,0.04551710319673254,0.04062936057158006,0.040065314,0.02429166,0.028785216,0.023064269308996962,0.022149794806403958,0.02612421918011733,0.024903749690412327,0.004096589497972357
442,0.02576599282036875,0.000111535,9.2535e-05,0.04578767957740394,0.040870881770434395,0.040546761,0.024839943,0.029457112,0.023217559340781593,0.022415419517969756,0.02576599282036875,0.025097995074200453,0.0036242203970293773
443,0.025293569288178004,0.000108921,9.08801e-05,0.046056914043520004,0.04111120515294067,0.041067366,0.025404575,0.030129007,0.023370849372566196,0.022681044229535433,0.025293569288178004,0.02532793012187741,0.003161428096718126
444,0.02446487278696453,0.000106306,8.85004e-05,0.04633322496867253,0.041357845106264744,0.041587971,0.025969206,0.030776449,0.023580306744241303,0.02289050160121054,0.02446487278696453,0.025501697829663782,0.002698635796406875
445,0.023452793277595422,0.000103639,8.61207e-05,0.04661843929527316,0.041612432391082754,0.042124783,0.026597881,0.031423891,0.023733596776025986,0.023064269308996962,0.023452793277595422,0.02578780021723122,0.002434423535337745
446,0.02206848413122901,0.000100971,8.30559e-05,0.04691639393370265,0.041878391900553376,0.042661595,0.027226555,0.031987318,0.02386640913180884,0.023217559340781593,0.02206848413122901,0.025997257588906395,0.0021730015172781426
447,0.020169146095213742,9.88209e-05,7.99912e-05,0.047227088883960995,0.042155723634676595,0.043286493,0.027783046,0.032550744,0.024019699163593443,0.023370849372566196,0.020169146095213742,0.026145281932576314,0.0019115794992185392
448,0.018267559605068703,9.6671e-05,7.76641e-05,0.04754620220781115,0.04244056975596566,0.043911391,0.028339538,0.03297749,0.024172989195378042,0.023580306744241303,0.018267559605068703,0.0262523509242426,0.0016501574811589369
449,0.016204136021793894,9.44461e-05,7.53371e-05,0.04786437375341632,0.04272457522955953,0.044440254,0.028882926,0.033404236,0.024270111887272145,0.023733596776025986,0.016204136021793894,0.026303252576018395,0.0015109912287585572
450,0.014245232064320611,9.22212e-05,7.42589e-05,0.04817999820329545,0.04300630712106238,0.044969116,0.029426314,0.033782804,0.024423401919056748,0.02386640913180884,0.014245232064320611,0.02612421918011733,0.0013755001631179913
451,0.012280163357267178,8.95521e-05,7.31808e-05,0.048483645484369946,0.043277347982692636,0.04541815,0.029994405,0.034161372,0.02457669195084135,0.024019699163593443,0.012280163357267178,0.02576599282036875,0.0012400090974774255
452,0.010368805570786264,8.68829e-05,7.20682e-05,0.04876605219494838,0.04352942914045728,0.045867183,0.030562496,0.03453994,0.024750459658627724,0.024172989195378042,0.010368805570786264,0.025293569288178004,0.0011045180318368592
453,0.00884918993161196,8.41265e-05,7.09557e-05,0.04902403055402187,0.043759705125402074,0.046236388,0.031132386,0.034918508,0.024903749690412327,0.024270111887272145,0.00884918993161196,0.02446487278696453,0.001055635593715358
454,0.007404794590034353,8.13702e-05,6.93493e-05,0.04924980071931624,0.04396123151455745,0.046605592,0.031702276,0.03549274,0.025097995074200453,0.024423401919056748,0.007404794590034353,0.023452793277595422,0.0010070318361484218
455,0.006107720487526,7.92203e-05,6.7743e-05,0.04944290209972083,0.04111324227009566,0.046985545,0.032269955,0.036066973,0.02532793012187741,0.02457669195084135,0.006107720487526,0.02206848413122901,0.0009584280785814853
456,0.005172118144862478,7.70703e-05,6.53264e-05,0.049609723416258814,0.041787822068833906,0.047365499,0.032837634,0.036587217,0.025501697829663782,0.024750459658627724,0.005172118144862478,0.020169146095213742,0.0009098243210145489
457,0.004447760266308302,7.68464e-05,6.29098e-05,0.047507080873114255,0.042405649369961045,0.04780272,0.033392841,0.03710746,0.02578780021723122,0.024903749690412327,0.004447760266308302,0.018267559605068703,0.0008725574158883278
458,0.0037557132068915316,7.66225e-05,6.04933e-05,0.04812818507021785,0.04296005781435553,0.048239941,0.033948048,0.037573607,0.025997257588906395,0.025097995074200453,0.0037557132068915316,0.016204136021793894,0.0008356611998491387
459,0.003278661368960404,7.62462e-05,5.80767e-05,0.04867282186050478,0.04344621011709487,0.048513866,0.034459604,0.038039754,0.026145281932576314,0.02532793012187741,0.003278661368960404,0.014245232064320611,0.0007987649838099495
460,0.0028325950150877113,7.58699e-05,5.66837e-05,0.04911227880549499,0.04383847705456936,0.048787791,0.034971161,0.038745613,0.0262523509242426,0.025501697829663782,0.0028325950150877113,0.012280163357267178,0.0007618687677707605
461,0.002475153698650133,7.49321e-05,5.52907e-05,0.049446555905188504,0.044136858626779,0.048981886,0.035482717,0.039451472,0.026303252576018395,0.02578780021723122,0.002475153698650133,0.010368805570786264,0.0007614368693763391
462,0.002180125772961983,7.39942e-05,5.53316e-05,0.049724802267577944,0.04438522618515347,0.049175982,0.035994274,0.040145513,0.02612421918011733,0.025997257588906395,0.002180125772961983,0.00884918993161196,0.0007614368693763391
463,0.0019330114459085472,7.18443e-05,5.53726e-05,0.049907667886348546,0.04454845522741179,0.049279416,0.036461646,0.040839554,0.02576599282036875,0.026145281932576314,0.0019330114459085472,0.007404794590034353,0.0007614368693763391
464,0.001703553358475723,6.96944e-05,5.61483e-05,0.04998104291518384,0.044613951058519806,0.049382851,0.036929017,0.041801007,0.025293569288178004,0.0262523509242426,0.001703553358475723,0.006107720487526,0.0007614287836006031
465,0.00154290863807496,6.80628e-05,5.69239e-05,0.04999258902675303,0.04462425731918223,0.049486285,0.037381902,0.042762459,0.02446487278696453,0.026303252576018395,0.00154290863807496,0.005172118144862478,0.0007600796592849937
466,0.001387294596800151,6.64312e-05,5.71706e-05,0.0499396325848257,0.04457698747504576,0.049589719,0.037834787,0.043549694,0.023452793277595422,0.02612421918011733,0.001387294596800151,0.004447760266308302,0.0007587305349693844
467,0.001280109098484732,6.56328e-05,5.74172e-05,0.049779204435698596,0.04443378650971754,0.049624157,0.038216177,0.044336929,0.02206848413122901,0.02576599282036875,0.001280109098484732,0.0037557132068915316,0.0007573814106537751
468,0.001181659844381679,6.48344e-05,5.69343e-05,0.04955192022795237,0.044230908659850104,0.049658595,0.038597567,0.045030328,0.020169146095213742,0.025293569288178004,0.001181659844381679,0.003278661368960404,0.0007560322863381658
469,0.0011022450551221373,6.47679e-05,5.64514e-05,0.04927899323027249,0.04398728925923651,0.049613203,0.038798664,0.045723727,0.018267559605068703,0.02446487278696453,0.0011022450551221373,0.0028325950150877113,0.0007560322863381658
470,0.0010263894777137405,6.47014e-05,5.49e-05,0.04892523938890126,0.04367152240754274,0.049567812,0.038999762,0.046319194,0.016204136021793894,0.023452793277595422,0.0010263894777137405,0.002475153698650133,0.0007560322863381658
471,0.0009567228741068705,6.39847e-05,5.33486e-05,0.04849195557274818,0.043284765712587304,0.049442592,0.03917471,0.04691466,0.014245232064320611,0.02206848413122901,0.0009567228741068705,0.002180125772961983,0.0007560322863381658
472,0.000902123393026718,6.32681e-05,5.02259e-05,0.04801579323048374,0.04285973489700898,0.049317371,0.039349658,0.047287577,0.012280163357267178,0.020169146095213742,0.000902123393026718,0.0019330114459085472,0.0007560322863381658
473,0.0008572861785229013,6.43017e-05,4.71032e-05,0.04748908921989229,0.042389589706346806,0.049167911,0.039576514,0.047660495,0.010368805570786264,0.018267559605068703,0.0008572861785229013,0.001703553358475723,0.0007535840036232067
474,0.0008129811937900768,6.53353e-05,4.48808e-05,0.04691497331792465,0.041877123834120664,0.049018451,0.03980337,0.047948641,0.00884918993161196,0.016204136021793894,0.0008129811937900768,0.00154290863807496,0.0008193816178866243
475,0.0007709138168351022,6.70426e-05,4.26584e-05,0.04635426967412771,0.04137662997757708,0.04887778,0.040613046,0.048236788,0.007404794590034353,0.014245232064320611,0.0007709138168351022,0.001387294596800151,0.0008465602016088525
476,0.0007325134010847464,6.87499e-05,4.15316e-05,0.0458083550558224,0.04088933706325087,0.048737109,0.041422722,0.048446703,0.006107720487526,0.012280163357267178,0.0007325134010847464,0.001280109098484732,0.0008736646845753673
477,0.0006955729586359175,7.04572e-05,4.04047e-05,0.045290729358991345,0.04042729533386476,0.048527665,0.042460999,0.048656619,0.005172118144862478,0.010368805570786264,0.0006955729586359175,0.001181659844381679,0.0009007691675418818
478,0.0006598608171024071,7.21645e-05,4.04047e-05,0.044820330993362884,0.04000740954441116,0.048318221,0.043499275,0.048731202,0.004447760266308302,0.00884918993161196,0.0006598608171024071,0.0011022450551221373,0.0009277795133457564
479,0.0006342078457466041,7.36045e-05,4.04047e-05,0.04441674760549551,0.039647163970006054,0.048108777,0.044684114,0.048805786,0.0037557132068915316,0.007404794590034353,0.0006342078457466041,0.0010263894777137405,0.0009387355032794883
480,0.0006087610051007248,7.50445e-05,4.11259e-05,0.04407111741126017,0.03933864842750069,0.047899333,0.045868953,0.04874227,0.003278661368960404,0.006107720487526,0.0006087610051007248,0.0009567228741068705,0.0009496914932132197
481,0.0005812557239792343,7.57612e-05,4.18472e-05,0.04380219415044828,0.03909860283227934,0.047689889,0.046794977,0.048678755,0.0028325950150877113,0.005172118144862478,0.0005812557239792343,0.000902123393026718,0.0009606474831469516
482,0.0005604470689040628,7.64778e-05,4.26229e-05,0.04358854860498158,0.038907899090352686,0.047480445,0.047721,0.048526461,0.002475153698650133,0.004447760266308302,0.0005604470689040628,0.0008572861785229013,0.0009716034730806835
483,0.0005407869168937767,7.98955e-05,4.33986e-05,0.04342900926638229,0.03876549149281104,0.047142245,0.048416257,0.048374168,0.002180125772961983,0.0037557132068915316,0.0005407869168937767,0.0008129811937900768,0.0009670919170183234
484,0.0005126529966676155,8.33132e-05,4.43315e-05,0.04332237462966144,0.038670307555335376,0.046804045,0.049111513,0.04820293,0.0019330114459085472,0.003278661368960404,0.0005126529966676155,0.0007709138168351022,0.0009621611387500927
485,0.000502455867164575,8.61724e-05,4.52645e-05,0.0432518663831589,0.03860737066416197,0.046594601,0.049418257,0.048031693,0.001703553358475723,0.0028325950150877113,0.000502455867164575,0.0007325134010847464,0.0009572303604818616
486,0.0004938610938142061,8.90315e-05,4.68755e-05,0.043198730787083264,0.03855994090390654,0.046385157,0.049725,0.047898195,0.00154290863807496,0.002475153698650133,0.0004938610938142061,0.0006955729586359175,0.0009522995822136306
487,0.0004862593732225383,9.06857e-05,4.84866e-05,0.043193012592521556,0.038554836743660184,0.046011968,0.049552809,0.047764698,0.001387294596800151,0.002180125772961983,0.0004862593732225383,0.0006598608171024071,0.0009461462796716199
488,0.00047744275535781917,9.234e-05,5.00458e-05,0.04321918060153282,0.03857819476512661,0.04563878,0.049380617,0.04766401,0.001280109098484732,0.0019330114459085472,0.00047744275535781917,0.0006342078457466041,0.0009399826774141418
489,0.00046932048886714594,9.234e-05,5.16051e-05,0.043245348610544077,0.03860155278659303,0.045335568,0.048922881,0.047563322,0.001181659844381679,0.001703553358475723,0.00046932048886714594,0.0006087610051007248,0.0009338190751566637
490,0.0004639231275363252,9.234e-05,5.23846e-05,0.043264732320922775,0.038618855024716306,0.045032356,0.048465146,0.047592339,0.0011022450551221373,0.00154290863807496,0.0004639231275363252,0.0005812557239792343,0.0009276086467637889
491,0.00045854566198262685,9.234e-05,5.31641e-05,0.04325906258563701,0.03861379412006525,0.044757022,0.047950301,0.047621356,0.0010263894777137405,0.001387294596800151,0.00045854566198262685,0.0005604470689040628,0.0009166485659756465
492,0.0004550727030548827,9.234e-05,5.31641e-05,0.04320284982553877,0.03856361762950776,0.044481688,0.047435456,0.047712872,0.0009567228741068705,0.001280109098484732,0.0004550727030548827,0.0005407869168937767,0.0009056884851875037
493,0.0004524421392180836,9.27109e-05,5.31641e-05,0.04307869716056316,0.03845279679432819,0.044355097,0.046686985,0.047804388,0.000902123393026718,0.001181659844381679,0.0004524421392180836,0.0005126529966676155,0.0008947284043993611
